LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 0.9
Lattice spacing in x,y,z = 1.6441414 1.6441414 1.6441414
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (13.153131 13.153131 13.153131)
  2 by 2 by 2 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (13.153131 13.153131 13.153131)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.077 | 3.077 | 3.077 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     31500   3.0084036      1.3116305      0              5.8220325      17.437543    
     32000   3.0775114      1.2854365      0              5.8994495      17.103594    
     32500   3.0225713      1.35798        0              5.8896231      17.822035    
     33000   3.077373       1.3352213      0              5.9490269      17.926227    
     33500   3.0476978      1.2976863      0              5.8670008      17.392698    
     34000   3.0606999      1.2905922      0              5.8794003      17.497353    
     34500   2.8934198      1.2792448      0              5.6172553      17.244113    
     35000   2.9936639      1.2761475      0              5.7644507      17.278019    
     35500   2.9527637      1.314575       0              5.7415579      17.612044    
     36000   2.9549002      1.3125569      0              5.742743       17.487205    
     36500   3.0138036      1.2545698      0              5.7730678      17.06697     
     37000   2.9453903      1.3500829      0              5.7660111      17.722354    
     37500   3.0036902      1.2552746      0              5.75861        16.945892    
     38000   3.0061271      1.2504321      0              5.757421       16.978608    
     38500   2.9412502      1.3597764      0              5.7694974      17.84961     
     39000   3.066204       1.2899072      0              5.8869675      17.390175    
     39500   2.9648461      1.3953812      0              5.8404788      18.097058    
     40000   3.0592446      1.3358714      0              5.9224976      17.495212    
     40500   3.0130398      1.255232       0              5.7725848      17.145865    
     41000   2.9947082      1.3139658      0              5.8038346      17.517303    
     41500   2.9037772      1.3478619      0              5.7014009      17.881511    
     42000   2.9973312      1.2946881      0              5.7884896      17.352909    
     42500   2.9879358      1.3244328      0              5.804148       17.526824    
     43000   2.9628088      1.3923203      0              5.8343634      18.085299    
     43500   2.9387723      1.4022281      0              5.8082342      18.339279    
     44000   3.0677188      1.2852553      0              5.8845866      17.40969     
     44500   3.0719132      1.3363424      0              5.9419622      17.776801    
     45000   3.0400434      1.3747834      0              5.9326219      18.122037    
     45500   2.9756586      1.371675       0              5.8329835      18.194886    
     46000   2.9223106      1.318791       0              5.7001165      17.671665    
     46500   3.0003382      1.2967882      0              5.795098       17.641009    
     47000   3.0462413      1.3147096      0              5.8818405      17.604613    
     47500   3.1046509      1.360845       0              6.0155473      17.930478    
     48000   2.9727985      1.2247909      0              5.6818113      16.814499    
     48500   3.0106958      1.3030972      0              5.8169358      17.332152    
     49000   2.9750762      1.4125918      0              5.8730271      18.165617    
     49500   2.9747064      1.3596074      0              5.8194883      17.835892    
     50000   3.1258615      1.241872       0              5.9283748      17.000707    
Loop time of 4.46477 on 8 procs for 50000 steps with 2048 atoms

Performance: 9675755.824 tau/day, 11198.791 timesteps/s, 22.935 Matom-step/s
99.5% CPU use with 8 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.4959     | 0.51353    | 0.57342    |   3.3 | 11.50
Neigh   | 2.3512     | 2.3744     | 2.4999     |   3.1 | 53.18
Comm    | 1.0622     | 1.1731     | 1.2146     |   4.4 | 26.28
Output  | 0.00154    | 0.0021175  | 0.0061238  |   3.3 |  0.05
Modify  | 0.24153    | 0.2487     | 0.25422    |   0.8 |  5.57
Other   |            | 0.1528     |            |       |  3.42

Nlocal:            256 ave         261 max         250 min
Histogram: 1 1 0 1 0 1 1 0 2 1
Nghost:        442.875 ave         456 max         430 min
Histogram: 1 2 0 0 1 0 1 2 0 1
Neighs:        1082.88 ave        1101 max        1068 min
Histogram: 1 0 2 1 1 1 1 0 0 1

Total # of neighbors = 8663
Ave neighs/atom = 4.2299805
Neighbor list builds = 20255
Dangerous builds = 0

unfix 1
dump           1 all atom ${run_steps} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d0.9_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d0.9_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d0.9_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d0.9_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.133 | 3.133 | 3.133 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   3.1258615      1.241872       0              5.9283748      17.000707    
     50500   3.0042064      1.2929539      0              5.7970631      17.440146    
     51000   2.9640935      1.3355258      0              5.7794951      17.705804    
     51500   2.9620346      1.3538726      0              5.794755       17.767292    
     52000   2.9956067      1.3499957      0              5.8412117      17.683118    
     52500   2.9215839      1.3005492      0              5.6807852      17.405478    
     53000   2.8973874      1.3443267      0              5.6882856      17.619022    
     53500   2.9222         1.2755745      0              5.6567343      17.104447    
     54000   2.8813567      1.2558127      0              5.5757374      17.092045    
     54500   2.9100145      1.2872047      0              5.650095       17.388617    
     55000   2.9013882      1.2821786      0              5.6321358      17.115943    
     55500   2.8491571      1.3220179      0              5.5936667      17.458527    
     56000   2.8730095      1.2800605      0              5.5874705      17.206058    
     56500   2.9319221      1.1697591      0              5.5654949      16.503428    
     57000   2.8242306      1.2471392      0              5.4814166      16.917271    
     57500   2.7358435      1.2105778      0              5.3123393      16.430674    
     58000   2.6958752      1.2287262      0              5.2705645      16.428976    
     58500   2.7331299      1.1526372      0              5.2503302      15.877785    
     59000   2.774943       1.129727       0              5.2901092      15.841619    
     59500   2.7885609      1.2297222      0              5.4105211      16.752416    
     60000   2.704812       1.2269048      0              5.2821417      16.559661    
     60500   2.7252388      1.2348792      0              5.3207413      16.604212    
     61000   2.7123356      1.2475036      0              5.3140204      16.52324     
     61500   2.6869439      1.1805105      0              5.2089584      16.052629    
     62000   2.7430318      1.1030379      0              5.2155766      15.479104    
     62500   2.7030303      1.1172267      0              5.1697924      15.597789    
     63000   2.6683903      1.1723449      0              5.172976       16.193286    
     63500   2.6287301      1.18055        0              5.1217198      16.158034    
     64000   2.6434162      1.0473173      0              5.0105055      14.917284    
     64500   2.6319668      1.0645484      0              5.010571       15.186657    
     65000   2.5580835      1.1706453      0              5.005897       15.907379    
     65500   2.5986184      1.200506       0              5.0965303      16.198308    
     66000   2.582899       1.1346199      0              5.0070767      15.622894    
     66500   2.5295426      1.1426435      0              4.9351047      15.597639    
     67000   2.5321671      1.1174293      0              4.9138254      15.565368    
     67500   2.51851        1.1646851      0              4.9406055      15.89373     
     68000   2.5541041      1.0944805      0              4.923766       15.296128    
     68500   2.4997768      1.1301685      0              4.8780029      15.576099    
     69000   2.4808476      1.1109818      0              4.8304362      15.494413    
     69500   2.507416       1.0150258      0              4.7743133      14.519752    
     70000   2.4193717      1.0320229      0              4.6593084      14.71988     
     70500   2.4156772      1.0388885      0              4.660635       14.657252    
     71000   2.4735213      0.95761652     0              4.6660868      14.191036    
     71500   2.4363442      1.0558655      0              4.7085974      14.794898    
     72000   2.4199686      1.0827178      0              4.7108983      15.007907    
     72500   2.4068956      0.99998682     0              4.6085674      14.350577    
     73000   2.3004044      1.0142182      0              4.4631399      14.543897    
     73500   2.3127125      0.99172219     0              4.4590971      14.218839    
     74000   2.2400958      0.99073116     0              4.3492342      14.233421    
     74500   2.3009037      0.98349908     0              4.4331694      14.089555    
     75000   2.286243       1.0413318      0              4.4690217      14.691015    
     75500   2.2927341      0.99960448     0              4.4370263      14.289941    
     76000   2.3009609      0.93667078     0              4.3864268      13.68508     
     76500   2.1728213      0.98983079     0              4.2474714      14.106909    
     77000   2.1684016      0.90308252     0              4.1540968      13.425927    
     77500   2.2106648      0.92697142     0              4.2413495      13.513876    
     78000   2.1565796      0.86332574     0              4.0966157      13.018143    
     78500   2.2071313      0.83012978     0              4.1392102      12.56376     
     79000   2.0669809      0.96553907     0              4.0644965      13.80409     
     79500   2.1251693      0.88956875     0              4.0757661      13.271553    
     80000   2.1389111      0.83787148     0              4.0446715      12.831968    
     80500   2.1157559      0.82374617     0              3.9958304      12.714791    
     81000   2.085037       0.86936915     0              3.9953975      12.899023    
     81500   2.0196881      0.87432556     0              3.9023785      12.938543    
     82000   2.0776602      0.8376193      0              3.9525878      12.939131    
     82500   2.0518498      0.86464182     0              3.9409137      12.86071     
     83000   2.1103304      0.80074227     0              3.9646923      12.407062    
     83500   2.0009257      0.877901       0              3.877824       12.971757    
     84000   1.9921104      0.77972193     0              3.7664284      12.085164    
     84500   1.9495793      0.83880293     0              3.7617439      12.509681    
     85000   1.9311563      0.80269439     0              3.6980145      12.297881    
     85500   1.9384403      0.82349465     0              3.7297354      12.492867    
     86000   1.9613758      0.79453395     0              3.7351611      12.123798    
     86500   1.9366286      0.75924404     0              3.6627685      11.919431    
     87000   1.9026084      0.76734667     0              3.6198657      11.907746    
     87500   1.873616       0.781712       0              3.5907637      12.088468    
     88000   1.8293213      0.81928998     0              3.5619321      12.207611    
     88500   1.8600917      0.74494039     0              3.5337156      11.610344    
     89000   1.8174585      0.7626155      0              3.4874721      11.691965    
     89500   1.8256873      0.77580196     0              3.5129957      11.912426    
     90000   1.8339089      0.77992812     0              3.5294482      12.067553    
     90500   1.8013224      0.78358072     0              3.484245       12.013906    
     91000   1.8115653      0.75290243     0              3.4689236      11.676902    
     91500   1.886362       0.7342413      0              3.5624027      11.663246    
     92000   1.8007794      0.79659692     0              3.496447       12.082821    
     92500   1.7809414      0.78109655     0              3.4512042      11.901031    
     93000   1.8027916      0.65085891     0              3.3537259      10.750501    
     93500   1.7303696      0.66776579     0              3.2620529      10.744253    
     94000   1.6997777      0.67827018     0              3.2266918      10.853248    
     94500   1.6851025      0.63300822     0              3.1594278      10.422284    
     95000   1.7066451      0.66352356     0              3.2222413      10.721824    
     95500   1.6724533      0.71318863     0              3.2206436      11.122869    
     96000   1.6354243      0.67485495     0              3.1267936      10.67991     
     96500   1.6475999      0.66877487     0              3.138968       10.649222    
     97000   1.6463498      0.68507854     0              3.1533975      10.929858    
     97500   1.6585803      0.68211048     0              3.1687661      10.859723    
     98000   1.6381391      0.64301083     0              3.0990197      10.408319    
     98500   1.5963685      0.66092453     0              3.054308       10.639085    
     99000   1.5934769      0.63012388     0              3.0191721      10.423383    
     99500   1.6229407      0.59489107     0              3.0281135      9.95102      
    100000   1.5284282      0.62791615     0              2.919439       10.273776    
    100500   1.5033031      0.62732082     0              2.8811744      10.353395    
    101000   1.4846921      0.58366499     0              2.8096157      9.6624012    
    101500   1.4989968      0.61050785     0              2.8579051      9.9557028    
    102000   1.5311744      0.58153787     0              2.8771781      9.7088094    
    102500   1.4897211      0.60095129     0              2.8344419      9.8039947    
    103000   1.481905       0.60171735     0              2.8234894      9.8821649    
    103500   1.4730968      0.5557354      0              2.7643017      9.4768093    
    104000   1.4276952      0.57924018     0              2.7197374      9.5672331    
    104500   1.430763       0.57504235     0              2.7201389      9.6677619    
    105000   1.4474775      0.57204379     0              2.7421999      9.742791     
    105500   1.3817361      0.53794857     0              2.6095408      9.1142248    
    106000   1.3583184      0.5786777      0              2.6151604      9.4960825    
    106500   1.3792132      0.49658043     0              2.56439        8.7321842    
    107000   1.3616824      0.49925369     0              2.5407799      8.8301444    
    107500   1.3280156      0.53335261     0              2.5244034      9.2252838    
    108000   1.2648514      0.47713814     0              2.3734888      8.4452609    
    108500   1.3072961      0.46644828     0              2.426435       8.3163573    
    109000   1.283001       0.48349445     0              2.4070562      8.579624     
    109500   1.2481363      0.50208339     0              2.3733737      8.6694679    
    110000   1.2417411      0.4625748      0              2.324277       8.2442743    
    110500   1.2338644      0.46366688     0              2.3135597      8.2486194    
    111000   1.2208266      0.48023508     0              2.3105809      8.4737973    
    111500   1.2327229      0.45278169     0              2.3009631      8.0750137    
    112000   1.1425175      0.45514264     0              2.168082       8.0398604    
    112500   1.1704867      0.42865022     0              2.1835229      7.880333     
    113000   1.1327091      0.44774628     0              2.1459804      7.9971033    
    113500   1.1523333      0.42597349     0              2.1536294      7.7037513    
    114000   1.1321003      0.41822032     0              2.1155416      7.6566956    
    114500   1.1175937      0.40723698     0              2.082809       7.5929954    
    115000   1.0828605      0.42670509     0              2.0502027      7.7056146    
    115500   1.0920988      0.38980878     0              2.0271571      7.2883543    
    116000   1.064203       0.39904871     0              1.9945738      7.4118977    
    116500   1.04775        0.40236632     0              1.9732239      7.4511745    
    117000   1.0492085      0.39188776     0              1.9649321      7.3185378    
    117500   1.0542657      0.3892352      0              1.9698616      7.3350706    
    118000   1.0228659      0.39265115     0              1.9262009      7.3322999    
    118500   1.0536526      0.35996493     0              1.9396721      6.9372834    
    119000   1.0011789      0.37239104     0              1.8734261      6.9376688    
    119500   1.0106912      0.3720021      0              1.8872987      6.8933387    
    120000   0.9573235      0.35907937     0              1.7943635      6.9449423    
    120500   0.95666853     0.35495573     0              1.7892578      6.8251681    
    121000   0.95298539     0.34951639     0              1.7782965      6.7991239    
    121500   0.94078407     0.33963865     0              1.7501257      6.6829142    
    122000   0.90795212     0.34090457     0              1.7021677      6.5886848    
    122500   0.90566272     0.33686664     0              1.6946974      6.5654837    
    123000   0.90854633     0.30601828     0              1.6681723      6.1683651    
    123500   0.8729815      0.31399876     0              1.6228316      6.3066316    
    124000   0.85033958     0.2990931      0              1.5739797      6.0986846    
    124500   0.81475717     0.28646678     0              1.5080058      5.8358129    
    125000   0.80965993     0.29376822     0              1.5076651      5.9383397    
    125500   0.81199674     0.27421066     0              1.4916111      5.6224036    
    126000   0.78747731     0.25485005     0              1.4354893      5.4518072    
    126500   0.77900139     0.26890559     0              1.4368371      5.6745585    
    127000   0.76038862     0.27138621     0              1.4114122      5.5796874    
    127500   0.75872822     0.26945213     0              1.4069888      5.5792512    
    128000   0.74503803     0.25834505     0              1.3753564      5.4241849    
    128500   0.75405242     0.25919322     0              1.3897196      5.4428863    
    129000   0.70782773     0.23520718     0              1.2964303      5.1458277    
    129500   0.70243155     0.2266867      0              1.2798196      4.9751235    
    130000   0.65880905     0.23102644     0              1.2187575      5.0334609    
    130500   0.67120434     0.19982584     0              1.2061407      4.5520519    
    131000   0.64818015     0.21412231     0              1.1859178      4.7831563    
    131500   0.64976546     0.20746478     0              1.1816371      4.6852588    
    132000   0.64518942     0.21351455     0              1.1808261      4.7541289    
    132500   0.60783621     0.19294457     0              1.1042537      4.4806156    
    133000   0.59019075     0.19000405     0              1.0748579      4.4179196    
    133500   0.57700979     0.1784029      0              1.043495       4.2922173    
    134000   0.56318781     0.16979365     0              1.0141629      4.0769591    
    134500   0.55071319     0.16341542     0              0.98908185     4.0304181    
    135000   0.54260018     0.15648388     0              0.96998673     3.9405547    
    135500   0.53898635     0.15097861     0              0.95906336     3.756886     
    136000   0.51182186     0.15382619     0              0.92118411     3.7792284    
    136500   0.50821203     0.16207403     0              0.92401985     3.9655       
    137000   0.47874874     0.14635022     0              0.86412269     3.7474482    
    137500   0.48058897     0.15055717     0              0.87108864     3.7857669    
    138000   0.4471095      0.1270565      0              0.79739327     3.3688206    
    138500   0.43163126     0.13011534     0              0.7772461      3.3635126    
    139000   0.43083671     0.1303253      0              0.77626481     3.3831762    
    139500   0.40806994     0.11341639     0              0.72522242     3.0715541    
    140000   0.40282984     0.11686195     0              0.72081167     3.1693165    
    140500   0.37965936     0.097480542    0              0.66669151     2.7962051    
    141000   0.37037616     0.10066743     0              0.65596039     2.8762633    
    141500   0.33814661     0.11215563     0              0.61912788     2.9835388    
    142000   0.33502802     0.089833283    0              0.59212993     2.5729173    
    142500   0.31339378     0.080434724    0              0.55029586     2.4173647    
    143000   0.30141403     0.081492165    0              0.53339245     2.4503714    
    143500   0.28259381     0.076885577    0              0.50056931     2.3627565    
    144000   0.27463191     0.069364871    0              0.48111159     2.204183     
    144500   0.26102235     0.069101776    0              0.46044412     2.1486987    
    145000   0.24176615     0.057647911    0              0.42012006     1.9494583    
    145500   0.23509827     0.053374097    0              0.40584931     1.8485068    
    146000   0.21742574     0.049007961    0              0.37498733     1.7330572    
    146500   0.20017761     0.04307258     0              0.34319238     1.5941655    
    147000   0.18904993     0.040226986    0              0.32366341     1.5408045    
    147500   0.17316524     0.039109143    0              0.29873017     1.4517902    
    148000   0.157956       0.034747699    0              0.271566       1.3843054    
    148500   0.14406761     0.031237732    0              0.24723363     1.2875156    
    149000   0.13101196     0.025114534    0              0.22153652     1.0744917    
    149500   0.11478427     0.023274593    0              0.19536693     1.0294687    
    150000   0.10141356     0.01833206     0              0.17037812     0.8858602    
Loop time of 7.113 on 8 procs for 100000 steps with 2048 atoms

Performance: 12146777.093 tau/day, 14058.770 timesteps/s, 28.792 Matom-step/s
99.4% CPU use with 8 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.88724    | 0.91858    | 1.0364     |   4.8 | 12.91
Neigh   | 3.288      | 3.3201     | 3.492      |   3.6 | 46.68
Comm    | 1.8899     | 2.0334     | 2.0958     |   4.9 | 28.59
Output  | 0.080713   | 0.080975   | 0.082673   |   0.2 |  1.14
Modify  | 0.47365    | 0.48974    | 0.50657    |   1.4 |  6.89
Other   |            | 0.2702     |            |       |  3.80

Nlocal:            256 ave         267 max         247 min
Histogram: 3 0 0 0 1 1 0 1 1 1
Nghost:        441.875 ave         453 max         436 min
Histogram: 2 2 0 0 2 1 0 0 0 1
Neighs:        1151.12 ave        1228 max        1096 min
Histogram: 3 0 0 1 0 2 0 0 1 1

Total # of neighbors = 9209
Ave neighs/atom = 4.496582
Neighbor list builds = 28300
Dangerous builds = 0
Total wall time: 0:00:11
